symbol,scenario,start,end,duration_minutes,mean_mrs,mean_wds,mean_ree_proxy
XAUUSD,TIGHT_RANGE,2026-01-06 22:43:00,2026-01-06 22:51:00,9,17.95,44.2,44.36
XAUUSD,TRANSITION,2026-01-06 22:52:00,2026-01-07 00:55:00,124,32.95,36.85,53.58
XAUUSD,WIDE_RANGE,2026-01-07 00:56:00,2026-01-07 00:57:00,2,31.34,64.63,42.2
XAUUSD,WHIPSAW,2026-01-07 00:58:00,2026-01-07 00:58:00,1,26.56,70.16,38.16
XAUUSD,WIDE_RANGE,2026-01-07 00:59:00,2026-01-07 01:04:00,6,28.97,63.81,41.54
XAUUSD,TRANSITION,2026-01-07 01:05:00,2026-01-07 01:50:00,46,35.34,29.84,56.49
XAUUSD,WIDE_RANGE,2026-01-07 01:51:00,2026-01-07 01:51:00,1,27.2,42.18,48.81
XAUUSD,TRANSITION,2026-01-07 01:52:00,2026-01-07 02:20:00,29,28.28,40.16,50.06
XAUUSD,LOW_LIQUIDITY,2026-01-07 02:21:00,2026-01-07 02:21:00,1,57.24,23.18,69.27
XAUUSD,TRANSITION,2026-01-07 02:22:00,2026-01-07 02:22:00,1,39.25,32.17,57.95
XAUUSD,LOW_LIQUIDITY,2026-01-07 02:23:00,2026-01-07 02:29:00,7,38.37,28.56,58.66
XAUUSD,TRANSITION,2026-01-07 02:30:00,2026-01-07 06:53:00,264,29.98,33.71,53.57
XAUUSD,WIDE_RANGE,2026-01-07 06:54:00,2026-01-07 07:07:00,14,26.16,50.46,45.07
XAUUSD,TRANSITION,2026-01-07 07:08:00,2026-01-07 07:08:00,1,33.12,44.91,50.33
XAUUSD,WIDE_RANGE,2026-01-07 07:09:00,2026-01-07 07:09:00,1,28.15,51.42,45.84
XAUUSD,TRANSITION,2026-01-07 07:10:00,2026-01-07 07:14:00,5,34.45,40.67,52.4
XAUUSD,WIDE_RANGE,2026-01-07 07:15:00,2026-01-07 07:15:00,1,33.79,42.97,51.37
XAUUSD,TRANSITION,2026-01-07 07:16:00,2026-01-07 07:20:00,5,33.1,39.4,52.36
XAUUSD,WIDE_RANGE,2026-01-07 07:21:00,2026-01-07 07:29:00,9,28.41,53.05,45.58
XAUUSD,TRANSITION,2026-01-07 07:30:00,2026-01-07 08:22:00,53,38.32,36.37,54.39
XAUUSD,WIDE_RANGE,2026-01-07 08:23:00,2026-01-07 08:27:00,5,32.3,58.48,44.32
XAUUSD,TRANSITION,2026-01-07 08:28:00,2026-01-07 08:34:00,7,38.38,40.0,54.16
XAUUSD,WIDE_RANGE,2026-01-07 08:35:00,2026-01-07 08:37:00,3,27.59,49.75,47.3
XAUUSD,TRANSITION,2026-01-07 08:38:00,2026-01-07 09:44:00,67,27.32,40.07,50.85
XAUUSD,WIDE_RANGE,2026-01-07 09:45:00,2026-01-07 09:49:00,5,20.97,53.05,42.87
XAUUSD,TRANSITION,2026-01-07 09:50:00,2026-01-07 12:08:00,139,31.63,36.21,53.4
XAUUSD,LOW_LIQUIDITY,2026-01-07 12:09:00,2026-01-07 12:10:00,2,40.09,13.95,65.74
XAUUSD,TRANSITION,2026-01-07 12:11:00,2026-01-07 12:20:00,10,30.59,30.32,55.63
XAUUSD,TIGHT_RANGE,2026-01-07 12:21:00,2026-01-07 12:21:00,1,16.93,47.28,43.69
XAUUSD,TRANSITION,2026-01-07 12:22:00,2026-01-07 12:23:00,2,20.36,41.53,47.15
XAUUSD,TIGHT_RANGE,2026-01-07 12:24:00,2026-01-07 12:24:00,1,24.4,35.45,50.96
XAUUSD,TRANSITION,2026-01-07 12:25:00,2026-01-07 12:25:00,1,26.29,26.16,54.96
XAUUSD,LOW_LIQUIDITY,2026-01-07 12:26:00,2026-01-07 12:27:00,2,25.47,26.23,54.45
XAUUSD,TIGHT_RANGE,2026-01-07 12:28:00,2026-01-07 12:35:00,8,20.83,46.94,44.72
XAUUSD,TRANSITION,2026-01-07 12:36:00,2026-01-07 12:37:00,2,30.19,31.55,53.69
XAUUSD,LOW_LIQUIDITY,2026-01-07 12:38:00,2026-01-07 12:38:00,1,23.43,36.03,48.84
XAUUSD,TRANSITION,2026-01-07 12:39:00,2026-01-07 16:20:00,222,28.84,36.95,51.37
XAUUSD,LOW_LIQUIDITY,2026-01-07 16:21:00,2026-01-07 16:21:00,1,27.55,33.68,50.67
XAUUSD,TIGHT_RANGE,2026-01-07 16:22:00,2026-01-07 16:49:00,28,17.16,44.9,42.2
XAUUSD,TRANSITION,2026-01-07 16:50:00,2026-01-07 16:50:00,1,36.27,24.82,57.43
XAUUSD,LOW_LIQUIDITY,2026-01-07 16:51:00,2026-01-07 16:52:00,2,34.48,34.01,53.48
XAUUSD,TRANSITION,2026-01-07 16:53:00,2026-01-07 16:53:00,1,31.69,38.69,50.58
XAUUSD,LOW_LIQUIDITY,2026-01-07 16:54:00,2026-01-07 16:54:00,1,41.77,32.39,57.36
XAUUSD,TRANSITION,2026-01-07 16:55:00,2026-01-07 19:55:00,121,34.93,33.9,54.28
XAUUSD,WIDE_RANGE,2026-01-07 19:56:00,2026-01-07 19:58:00,3,32.64,49.75,49.39
XAUUSD,TRANSITION,2026-01-07 19:59:00,2026-01-07 20:00:00,2,37.11,35.91,55.77
XAUUSD,WIDE_RANGE,2026-01-07 20:01:00,2026-01-07 20:04:00,4,28.53,57.38,43.48
XAUUSD,TRANSITION,2026-01-07 20:05:00,2026-01-07 20:14:00,10,47.36,43.08,56.01
XAUUSD,WIDE_RANGE,2026-01-07 20:15:00,2026-01-07 20:18:00,4,32.77,49.8,47.08
XAUUSD,TRANSITION,2026-01-07 20:19:00,2026-01-07 20:24:00,6,44.96,35.66,57.79
XAUUSD,WIDE_RANGE,2026-01-07 20:25:00,2026-01-07 20:28:00,4,25.29,46.47,45.26
XAUUSD,TRANSITION,2026-01-07 20:29:00,2026-01-07 20:30:00,2,35.61,29.04,55.99
XAUUSD,WIDE_RANGE,2026-01-07 20:31:00,2026-01-07 20:32:00,2,32.14,35.09,52.39
XAUUSD,TRANSITION,2026-01-07 20:33:00,2026-01-07 20:34:00,2,34.62,33.27,54.29
XAUUSD,WIDE_RANGE,2026-01-07 20:35:00,2026-01-07 20:39:00,5,30.14,45.38,48.1
XAUUSD,TRANSITION,2026-01-07 20:40:00,2026-01-07 22:38:00,119,27.52,38.85,49.72
XAUUSD,TIGHT_RANGE,2026-01-07 22:39:00,2026-01-07 22:40:00,2,16.76,40.56,44.39
XAUUSD,LOW_LIQUIDITY,2026-01-07 22:41:00,2026-01-07 22:43:00,3,30.4,31.9,53.68
XAUUSD,TIGHT_RANGE,2026-01-07 22:44:00,2026-01-07 22:44:00,1,25.71,39.84,48.87
XAUUSD,LOW_LIQUIDITY,2026-01-07 22:45:00,2026-01-07 22:47:00,3,32.26,32.46,54.45
XAUUSD,TIGHT_RANGE,2026-01-07 22:48:00,2026-01-07 22:48:00,1,27.86,37.99,50.6
XAUUSD,LOW_LIQUIDITY,2026-01-07 22:49:00,2026-01-07 22:49:00,1,26.39,36.39,50.44
XAUUSD,TIGHT_RANGE,2026-01-07 22:50:00,2026-01-07 22:50:00,1,27.12,40.08,49.47
XAUUSD,LOW_LIQUIDITY,2026-01-07 22:51:00,2026-01-07 22:56:00,6,27.31,29.53,53.1
XAUUSD,TIGHT_RANGE,2026-01-07 22:57:00,2026-01-07 22:59:00,3,18.23,53.6,40.85
XAUUSD,LOW_LIQUIDITY,2026-01-07 23:00:00,2026-01-07 23:00:00,1,28.77,34.42,52.33
XAUUSD,TRANSITION,2026-01-07 23:01:00,2026-01-07 23:15:00,15,28.8,35.99,51.94
XAUUSD,TIGHT_RANGE,2026-01-07 23:16:00,2026-01-07 23:29:00,14,18.54,45.4,44.56
XAUUSD,LOW_LIQUIDITY,2026-01-07 23:30:00,2026-01-07 23:32:00,3,22.72,31.61,50.99
XAUUSD,TRANSITION,2026-01-07 23:33:00,2026-01-08 00:21:00,49,32.72,30.49,55.43
XAUUSD,WIDE_RANGE,2026-01-08 00:22:00,2026-01-08 00:26:00,5,27.95,43.62,48.55
XAUUSD,TRANSITION,2026-01-08 00:27:00,2026-01-08 00:28:00,2,29.91,23.65,56.33
XAUUSD,WIDE_RANGE,2026-01-08 00:29:00,2026-01-08 00:31:00,3,26.55,39.3,49.45
XAUUSD,TRANSITION,2026-01-08 00:32:00,2026-01-08 00:33:00,2,36.76,32.89,56.35
XAUUSD,WIDE_RANGE,2026-01-08 00:34:00,2026-01-08 00:41:00,8,29.72,48.49,47.97
XAUUSD,TRANSITION,2026-01-08 00:42:00,2026-01-08 00:44:00,3,38.72,35.94,56.24
XAUUSD,WIDE_RANGE,2026-01-08 00:45:00,2026-01-08 01:00:00,16,31.15,49.56,47.83
XAUUSD,TRANSITION,2026-01-08 01:01:00,2026-01-08 01:03:00,3,38.31,34.88,56.09
XAUUSD,WIDE_RANGE,2026-01-08 01:04:00,2026-01-08 01:16:00,13,22.96,48.59,44.51
XAUUSD,TRANSITION,2026-01-08 01:17:00,2026-01-08 01:17:00,1,34.61,35.48,54.28
XAUUSD,WIDE_RANGE,2026-01-08 01:18:00,2026-01-08 01:23:00,6,27.88,47.63,46.9
XAUUSD,TRANSITION,2026-01-08 01:24:00,2026-01-08 05:01:00,218,28.37,36.02,51.94
XAUUSD,TIGHT_RANGE,2026-01-08 05:02:00,2026-01-08 05:02:00,1,21.73,31.02,51.46
XAUUSD,TRANSITION,2026-01-08 05:03:00,2026-01-08 07:19:00,137,30.52,34.8,53.14
XAUUSD,WIDE_RANGE,2026-01-08 07:20:00,2026-01-08 07:26:00,7,33.79,52.39,47.95
XAUUSD,TRANSITION,2026-01-08 07:27:00,2026-01-08 07:28:00,2,40.91,43.62,54.34
XAUUSD,WIDE_RANGE,2026-01-08 07:29:00,2026-01-08 07:31:00,3,31.42,52.8,46.92
XAUUSD,TRANSITION,2026-01-08 07:32:00,2026-01-08 08:16:00,45,42.28,33.82,58.55
XAUUSD,WIDE_RANGE,2026-01-08 08:17:00,2026-01-08 08:21:00,5,36.59,49.17,51.56
XAUUSD,TRANSITION,2026-01-08 08:22:00,2026-01-08 08:33:00,12,45.65,38.51,59.45
XAUUSD,WIDE_RANGE,2026-01-08 08:34:00,2026-01-08 08:34:00,1,27.76,46.61,47.85
XAUUSD,TRANSITION,2026-01-08 08:35:00,2026-01-08 08:40:00,6,30.17,43.77,49.61
XAUUSD,WIDE_RANGE,2026-01-08 08:41:00,2026-01-08 08:41:00,1,21.4,57.69,40.35
XAUUSD,TRANSITION,2026-01-08 08:42:00,2026-01-08 09:38:00,57,26.29,40.52,48.73
XAUUSD,WIDE_RANGE,2026-01-08 09:39:00,2026-01-08 09:57:00,19,26.1,50.75,45.41
XAUUSD,TRANSITION,2026-01-08 09:58:00,2026-01-08 12:44:00,167,26.98,37.87,50.36
XAUUSD,TIGHT_RANGE,2026-01-08 12:45:00,2026-01-08 12:52:00,8,21.71,36.08,48.38
XAUUSD,TRANSITION,2026-01-08 12:53:00,2026-01-08 12:53:00,1,27.77,33.14,52.17
XAUUSD,LOW_LIQUIDITY,2026-01-08 12:54:00,2026-01-08 12:54:00,1,35.5,24.22,58.76
XAUUSD,TIGHT_RANGE,2026-01-08 12:55:00,2026-01-08 12:55:00,1,27.32,27.95,53.72
XAUUSD,LOW_LIQUIDITY,2026-01-08 12:56:00,2026-01-08 12:57:00,2,32.33,20.13,58.69
XAUUSD,TIGHT_RANGE,2026-01-08 12:58:00,2026-01-08 12:59:00,2,23.94,31.25,51.02
XAUUSD,TRANSITION,2026-01-08 13:00:00,2026-01-08 15:25:00,146,31.19,35.54,53.09
XAUUSD,STRONG_TREND_UP,2026-01-08 15:26:00,2026-01-08 15:27:00,2,69.64,21.54,75.78
XAUUSD,TRANSITION,2026-01-08 15:28:00,2026-01-08 15:29:00,2,62.94,26.32,71.13
XAUUSD,STRONG_TREND_UP,2026-01-08 15:30:00,2026-01-08 15:31:00,2,66.87,25.36,73.27
XAUUSD,TRANSITION,2026-01-08 15:32:00,2026-01-08 15:32:00,1,63.31,27.41,70.93
XAUUSD,STRONG_TREND_UP,2026-01-08 15:33:00,2026-01-08 15:34:00,2,67.15,30.46,71.67
XAUUSD,TRANSITION,2026-01-08 15:35:00,2026-01-08 15:35:00,1,64.4,33.95,69.16
XAUUSD,STRONG_TREND_UP,2026-01-08 15:36:00,2026-01-08 15:36:00,1,67.18,31.74,71.23
XAUUSD,TRANSITION,2026-01-08 15:37:00,2026-01-08 15:46:00,10,45.18,41.22,57.58
XAUUSD,WIDE_RANGE,2026-01-08 15:47:00,2026-01-08 15:48:00,2,28.97,54.85,44.88
XAUUSD,TRANSITION,2026-01-08 15:49:00,2026-01-08 15:49:00,1,44.88,35.46,58.8
XAUUSD,WIDE_RANGE,2026-01-08 15:50:00,2026-01-08 15:55:00,6,24.24,53.7,43.11
XAUUSD,TRANSITION,2026-01-08 15:56:00,2026-01-08 16:50:00,55,26.9,38.0,49.36
XAUUSD,LOW_LIQUIDITY,2026-01-08 16:51:00,2026-01-08 16:51:00,1,31.37,46.78,48.63
XAUUSD,TRANSITION,2026-01-08 16:52:00,2026-01-08 16:52:00,1,41.47,40.18,55.6
XAUUSD,LOW_LIQUIDITY,2026-01-08 16:53:00,2026-01-08 16:59:00,7,35.56,37.0,54.23
XAUUSD,TRANSITION,2026-01-08 18:00:00,2026-01-08 18:45:00,46,22.36,46.0,43.21
XAUUSD,LOW_LIQUIDITY,2026-01-08 18:46:00,2026-01-08 18:46:00,1,30.37,25.3,57.19
XAUUSD,TRANSITION,2026-01-08 18:47:00,2026-01-08 20:10:00,84,33.28,38.43,52.82
XAUUSD,WIDE_RANGE,2026-01-08 20:11:00,2026-01-08 20:18:00,8,33.91,63.63,40.27
XAUUSD,TRANSITION,2026-01-08 20:19:00,2026-01-08 20:21:00,3,38.55,45.86,50.59
XAUUSD,WIDE_RANGE,2026-01-08 20:22:00,2026-01-08 20:38:00,17,28.57,50.84,45.49
XAUUSD,TRANSITION,2026-01-08 20:39:00,2026-01-08 22:49:00,131,31.1,32.27,55.57
XAUUSD,LOW_LIQUIDITY,2026-01-08 22:50:00,2026-01-08 22:55:00,6,29.35,26.64,55.64
XAUUSD,TIGHT_RANGE,2026-01-08 22:56:00,2026-01-08 23:08:00,13,18.49,44.58,44.3
XAUUSD,TRANSITION,2026-01-08 23:09:00,2026-01-09 00:26:00,78,22.72,39.05,48.05
XAUUSD,WIDE_RANGE,2026-01-09 00:27:00,2026-01-09 00:29:00,3,26.68,43.17,48.66
XAUUSD,TRANSITION,2026-01-09 00:30:00,2026-01-09 00:46:00,17,43.08,33.65,59.15
XAUUSD,WIDE_RANGE,2026-01-09 00:47:00,2026-01-09 00:50:00,4,28.13,51.54,46.04
XAUUSD,TRANSITION,2026-01-09 00:51:00,2026-01-09 03:06:00,136,29.45,39.28,50.84
XAUUSD,WIDE_RANGE,2026-01-09 03:07:00,2026-01-09 03:11:00,5,30.52,48.43,48.26
XAUUSD,TRANSITION,2026-01-09 03:12:00,2026-01-09 03:12:00,1,24.52,49.48,45.36
XAUUSD,WIDE_RANGE,2026-01-09 03:13:00,2026-01-09 03:20:00,8,26.31,45.7,47.81
XAUUSD,TRANSITION,2026-01-09 03:21:00,2026-01-09 07:10:00,230,30.42,35.43,51.62
XAUUSD,WIDE_RANGE,2026-01-09 07:11:00,2026-01-09 07:19:00,9,22.38,46.16,45.5
XAUUSD,TRANSITION,2026-01-09 07:20:00,2026-01-09 07:44:00,25,47.85,32.4,61.6
XAUUSD,WIDE_RANGE,2026-01-09 07:45:00,2026-01-09 07:49:00,5,28.02,52.94,46.08
XAUUSD,TRANSITION,2026-01-09 07:50:00,2026-01-09 08:00:00,11,23.34,48.77,45.16
XAUUSD,WIDE_RANGE,2026-01-09 08:01:00,2026-01-09 08:04:00,4,35.98,40.36,53.44
XAUUSD,TRANSITION,2026-01-09 08:05:00,2026-01-09 08:07:00,3,43.5,39.74,56.77
XAUUSD,WIDE_RANGE,2026-01-09 08:08:00,2026-01-09 08:31:00,24,29.96,47.81,48.2
XAUUSD,TRANSITION,2026-01-09 08:32:00,2026-01-09 08:50:00,19,49.55,45.82,56.97
XAUUSD,WIDE_RANGE,2026-01-09 08:51:00,2026-01-09 08:57:00,7,28.9,57.13,44.3
XAUUSD,TRANSITION,2026-01-09 08:58:00,2026-01-09 08:58:00,1,36.81,38.82,54.25
XAUUSD,WIDE_RANGE,2026-01-09 08:59:00,2026-01-09 09:01:00,3,28.2,48.89,46.84
XAUUSD,TRANSITION,2026-01-09 09:02:00,2026-01-09 13:07:00,246,28.25,36.96,51.28
XAUUSD,WIDE_RANGE,2026-01-09 13:08:00,2026-01-09 13:08:00,1,33.93,39.68,51.98
XAUUSD,TRANSITION,2026-01-09 13:09:00,2026-01-09 13:09:00,1,34.52,37.26,53.16
XAUUSD,WIDE_RANGE,2026-01-09 13:10:00,2026-01-09 13:13:00,4,25.67,49.55,44.92
XAUUSD,TRANSITION,2026-01-09 13:14:00,2026-01-09 14:25:00,72,32.36,39.72,52.06
XAUUSD,LOW_LIQUIDITY,2026-01-09 14:26:00,2026-01-09 14:29:00,4,37.83,32.9,57.48
XAUUSD,TRANSITION,2026-01-09 14:30:00,2026-01-09 14:30:00,1,21.57,37.44,48.5
XAUUSD,TIGHT_RANGE,2026-01-09 14:31:00,2026-01-09 14:31:00,1,21.26,37.64,48.28
XAUUSD,TRANSITION,2026-01-09 14:32:00,2026-01-09 14:32:00,1,17.84,41.11,45.53
XAUUSD,TIGHT_RANGE,2026-01-09 14:33:00,2026-01-09 14:35:00,3,18.1,44.16,44.69
XAUUSD,TRANSITION,2026-01-09 14:36:00,2026-01-09 14:36:00,1,20.71,45.8,45.34
XAUUSD,TIGHT_RANGE,2026-01-09 14:37:00,2026-01-09 14:37:00,1,20.58,46.4,45.04
XAUUSD,TRANSITION,2026-01-09 14:38:00,2026-01-09 16:21:00,104,29.1,36.56,51.81
XAUUSD,LOW_LIQUIDITY,2026-01-09 16:22:00,2026-01-09 16:32:00,11,30.07,30.97,53.65
XAUUSD,TIGHT_RANGE,2026-01-09 16:33:00,2026-01-09 16:38:00,6,14.03,46.4,40.62
XAUUSD,LOW_LIQUIDITY,2026-01-09 16:39:00,2026-01-09 16:43:00,5,34.93,30.16,55.48
XAUUSD,TRANSITION,2026-01-09 16:44:00,2026-01-11 18:26:00,43,35.68,43.68,45.68
XAUUSD,WIDE_RANGE,2026-01-11 18:27:00,2026-01-11 18:27:00,1,31.33,51.79,46.23
XAUUSD,TRANSITION,2026-01-11 18:28:00,2026-01-11 18:35:00,8,42.77,38.35,57.83
XAUUSD,WIDE_RANGE,2026-01-11 18:36:00,2026-01-11 18:36:00,1,29.64,41.46,50.68
XAUUSD,TRANSITION,2026-01-11 18:37:00,2026-01-11 18:37:00,1,31.71,36.99,53.03
XAUUSD,WIDE_RANGE,2026-01-11 18:38:00,2026-01-11 18:38:00,1,30.68,38.25,52.19
XAUUSD,TRANSITION,2026-01-11 18:39:00,2026-01-11 18:47:00,9,39.14,31.66,58.97
XAUUSD,WIDE_RANGE,2026-01-11 18:48:00,2026-01-11 18:49:00,2,27.48,39.86,50.77
XAUUSD,TRANSITION,2026-01-11 18:50:00,2026-01-11 19:15:00,26,34.28,37.72,55.68
XAUUSD,STRONG_TREND_UP,2026-01-11 19:16:00,2026-01-11 19:21:00,6,72.72,19.48,79.14
XAUUSD,TRANSITION,2026-01-11 19:22:00,2026-01-11 19:42:00,21,55.37,24.46,69.08
XAUUSD,STRONG_TREND_UP,2026-01-11 19:43:00,2026-01-11 19:51:00,9,70.25,23.97,76.05
XAUUSD,TRANSITION,2026-01-11 19:52:00,2026-01-11 19:56:00,5,52.89,30.83,65.63
XAUUSD,WIDE_RANGE,2026-01-11 19:57:00,2026-01-11 20:07:00,11,28.05,50.71,46.9
XAUUSD,TRANSITION,2026-01-11 20:08:00,2026-01-11 20:08:00,1,38.24,41.62,53.94
XAUUSD,WIDE_RANGE,2026-01-11 20:09:00,2026-01-11 20:12:00,4,32.88,49.58,48.6
XAUUSD,TRANSITION,2026-01-11 20:13:00,2026-01-11 20:19:00,7,37.42,36.77,55.0
XAUUSD,WIDE_RANGE,2026-01-11 20:20:00,2026-01-11 20:20:00,1,34.98,42.31,51.9
XAUUSD,TRANSITION,2026-01-11 20:21:00,2026-01-11 20:21:00,1,40.15,32.59,57.55
XAUUSD,WIDE_RANGE,2026-01-11 20:22:00,2026-01-11 20:26:00,5,33.24,45.13,50.17
XAUUSD,TRANSITION,2026-01-11 20:27:00,2026-01-11 21:28:00,62,25.84,41.58,48.46
XAUUSD,TIGHT_RANGE,2026-01-11 21:29:00,2026-01-11 21:32:00,4,17.37,47.27,42.81
XAUUSD,TRANSITION,2026-01-11 21:33:00,2026-01-11 21:58:00,26,32.54,29.18,56.1
XAUUSD,TIGHT_RANGE,2026-01-11 21:59:00,2026-01-11 21:59:00,1,25.71,30.37,53.84
XAUUSD,TRANSITION,2026-01-11 22:00:00,2026-01-11 22:12:00,13,20.23,42.95,48.17
XAUUSD,TIGHT_RANGE,2026-01-11 22:13:00,2026-01-11 22:28:00,16,21.21,43.67,48.91
XAUUSD,LOW_LIQUIDITY,2026-01-11 22:29:00,2026-01-11 22:29:00,1,36.88,32.03,59.99
XAUUSD,TRANSITION,2026-01-11 22:30:00,2026-01-12 00:52:00,143,28.3,35.27,52.77
XAUUSD,WIDE_RANGE,2026-01-12 00:53:00,2026-01-12 00:56:00,4,29.08,44.44,49.36
XAUUSD,TRANSITION,2026-01-12 00:57:00,2026-01-12 00:57:00,1,38.33,36.91,56.14
XAUUSD,WIDE_RANGE,2026-01-12 00:58:00,2026-01-12 01:03:00,6,28.65,44.61,49.26
XAUUSD,TRANSITION,2026-01-12 01:04:00,2026-01-12 07:12:00,369,29.93,35.97,52.51
XAUUSD,WIDE_RANGE,2026-01-12 07:13:00,2026-01-12 07:18:00,6,26.26,46.96,47.03
XAUUSD,TRANSITION,2026-01-12 07:19:00,2026-01-12 07:23:00,5,32.74,36.79,53.31
XAUUSD,WIDE_RANGE,2026-01-12 07:24:00,2026-01-12 07:24:00,1,27.7,46.12,47.72
XAUUSD,TRANSITION,2026-01-12 07:25:00,2026-01-12 08:04:00,40,38.95,34.07,57.4
XAUUSD,STRONG_TREND_UP,2026-01-12 08:05:00,2026-01-12 08:17:00,13,70.93,27.53,74.31
XAUUSD,TRANSITION,2026-01-12 08:18:00,2026-01-12 08:26:00,9,53.53,35.91,63.04
XAUUSD,WIDE_RANGE,2026-01-12 08:27:00,2026-01-12 08:32:00,6,28.76,44.43,48.3
XAUUSD,TRANSITION,2026-01-12 08:33:00,2026-01-12 08:40:00,8,28.22,46.8,46.45
XAUUSD,WIDE_RANGE,2026-01-12 08:41:00,2026-01-12 08:43:00,3,21.8,54.48,40.76
XAUUSD,TRANSITION,2026-01-12 08:44:00,2026-01-12 09:04:00,21,32.87,38.93,51.87
XAUUSD,WIDE_RANGE,2026-01-12 09:05:00,2026-01-12 09:06:00,2,25.36,45.3,46.42
XAUUSD,TRANSITION,2026-01-12 09:07:00,2026-01-12 09:22:00,16,49.7,34.42,60.79
XAUUSD,WIDE_RANGE,2026-01-12 09:23:00,2026-01-12 09:24:00,2,26.77,52.36,44.18
XAUUSD,TRANSITION,2026-01-12 09:25:00,2026-01-12 09:27:00,3,37.83,32.63,55.77
XAUUSD,WIDE_RANGE,2026-01-12 09:28:00,2026-01-12 09:28:00,1,29.05,45.65,47.32
XAUUSD,TRANSITION,2026-01-12 09:29:00,2026-01-12 09:29:00,1,31.79,37.81,51.35
XAUUSD,WIDE_RANGE,2026-01-12 09:30:00,2026-01-12 09:48:00,19,29.1,53.0,45.8
XAUUSD,TRANSITION,2026-01-12 09:49:00,2026-01-12 09:49:00,1,35.55,40.71,53.07
XAUUSD,WIDE_RANGE,2026-01-12 09:50:00,2026-01-12 09:54:00,5,31.81,44.61,49.59
XAUUSD,TRANSITION,2026-01-12 09:55:00,2026-01-12 11:09:00,75,30.54,36.69,52.24
XAUUSD,LOW_LIQUIDITY,2026-01-12 11:10:00,2026-01-12 11:10:00,1,29.72,31.37,54.9
XAUUSD,TIGHT_RANGE,2026-01-12 11:11:00,2026-01-12 11:12:00,2,22.83,44.04,47.45
XAUUSD,TRANSITION,2026-01-12 11:13:00,2026-01-12 11:16:00,4,40.78,30.7,60.25
XAUUSD,LOW_LIQUIDITY,2026-01-12 11:17:00,2026-01-12 11:23:00,7,32.07,36.56,54.1
XAUUSD,TIGHT_RANGE,2026-01-12 11:24:00,2026-01-12 11:26:00,3,14.69,47.36,42.18
XAUUSD,TRANSITION,2026-01-12 11:27:00,2026-01-12 11:27:00,1,17.31,43.27,44.6
XAUUSD,TIGHT_RANGE,2026-01-12 11:28:00,2026-01-12 11:28:00,1,19.17,44.59,45.02
XAUUSD,TRANSITION,2026-01-12 11:29:00,2026-01-12 14:14:00,166,29.16,36.59,52.16
XAUUSD,LOW_LIQUIDITY,2026-01-12 14:15:00,2026-01-12 14:21:00,7,35.32,32.03,56.43
XAUUSD,TRANSITION,2026-01-12 14:22:00,2026-01-12 15:23:00,62,33.33,34.14,54.11
XAUUSD,WIDE_RANGE,2026-01-12 15:24:00,2026-01-12 15:27:00,4,26.67,53.28,43.89
XAUUSD,TRANSITION,2026-01-12 15:28:00,2026-01-12 16:29:00,62,28.23,39.45,49.97
XAUUSD,TIGHT_RANGE,2026-01-12 16:30:00,2026-01-12 16:30:00,1,22.09,43.54,45.58
XAUUSD,LOW_LIQUIDITY,2026-01-12 16:31:00,2026-01-12 16:32:00,2,30.83,29.94,54.38
XAUUSD,TIGHT_RANGE,2026-01-12 16:33:00,2026-01-12 16:37:00,5,20.38,36.41,48.12
XAUUSD,LOW_LIQUIDITY,2026-01-12 16:38:00,2026-01-12 16:38:00,1,24.27,30.16,52.6
XAUUSD,TIGHT_RANGE,2026-01-12 16:39:00,2026-01-12 16:40:00,2,14.79,41.56,44.39
XAUUSD,LOW_LIQUIDITY,2026-01-12 16:41:00,2026-01-12 16:41:00,1,20.04,32.85,49.75
XAUUSD,TIGHT_RANGE,2026-01-12 16:42:00,2026-01-12 16:42:00,1,18.36,38.65,47.02
XAUUSD,LOW_LIQUIDITY,2026-01-12 16:43:00,2026-01-12 16:48:00,6,24.69,34.13,51.55
XAUUSD,TRANSITION,2026-01-12 16:49:00,2026-01-12 18:04:00,16,31.24,40.08,49.75
XAUUSD,WIDE_RANGE,2026-01-12 18:05:00,2026-01-12 18:11:00,7,15.07,59.8,25.48
XAUUSD,TRANSITION,2026-01-12 18:12:00,2026-01-12 18:15:00,4,26.35,59.62,27.91
XAUUSD,WIDE_RANGE,2026-01-12 18:16:00,2026-01-12 18:17:00,2,30.34,66.47,26.79
XAUUSD,TRANSITION,2026-01-12 18:18:00,2026-01-12 18:23:00,6,39.3,56.85,36.18
XAUUSD,WIDE_RANGE,2026-01-12 18:24:00,2026-01-12 18:27:00,4,30.17,58.05,36.99
XAUUSD,TRANSITION,2026-01-12 18:28:00,2026-01-12 18:29:00,2,32.08,49.34,44.21
XAUUSD,WIDE_RANGE,2026-01-12 18:30:00,2026-01-12 18:33:00,4,25.59,53.44,40.85
XAUUSD,TRANSITION,2026-01-12 18:34:00,2026-01-12 19:26:00,53,29.61,40.1,50.11
XAUUSD,TIGHT_RANGE,2026-01-12 19:27:00,2026-01-12 19:27:00,1,24.35,40.29,48.75
XAUUSD,LOW_LIQUIDITY,2026-01-12 19:28:00,2026-01-12 19:29:00,2,25.32,39.52,49.83
XAUUSD,TRANSITION,2026-01-12 19:30:00,2026-01-12 19:41:00,12,34.24,28.39,58.9
XAUUSD,LOW_LIQUIDITY,2026-01-12 19:42:00,2026-01-12 19:44:00,3,38.16,22.27,63.61
